inventory_id,product_id,warehouse_id,stock_quantity,reorder_level,last_updated
820,164,5,347,78,2026-03-07
821,165,1,99,94,2026-02-11
822,165,2,470,70,2026-02-20
823,165,3,311,87,2026-02-18
824,165,4,192,22,2026-02-18
825,165,5,27,20,2026-02-15
826,166,1,279,44,2026-02-15
827,166,2,218,85,2026-03-04
828,166,3,259,66,2026-02-17
829,166,4,49,65,2026-02-22
830,166,5,448,85,2026-02-19
831,167,1,292,43,2026-02-21
832,167,2,261,99,2026-03-08
833,167,3,253,57,2026-02-23
834,167,4,196,72,2026-02-21
835,167,5,348,85,2026-02-24
836,168,1,83,56,2026-02-20
837,168,2,141,74,2026-02-13
838,168,3,75,27,2026-03-09
839,168,4,258,78,2026-03-07
840,168,5,68,26,2026-02-18
841,169,1,167,21,2026-03-11
842,169,2,438,55,2026-02-14
843,169,3,376,56,2026-02-11
844,169,4,412,81,2026-03-10
845,169,5,150,87,2026-02-20
846,170,1,433,84,2026-02-18
847,170,2,411,77,2026-03-08
848,170,3,458,98,2026-03-08
849,170,4,111,21,2026-03-08
850,170,5,429,68,2026-03-08
851,171,1,84,99,2026-03-01
852,171,2,150,100,2026-03-05
853,171,3,286,25,2026-02-22
854,171,4,415,89,2026-02-27
855,171,5,305,62,2026-02-12
856,172,1,193,63,2026-02-17
857,172,2,144,46,2026-03-04
858,172,3,76,89,2026-02-28
859,172,4,454,79,2026-02-19
860,172,5,175,57,2026-03-01
861,173,1,249,84,2026-02-26
862,173,2,170,54,2026-03-09
863,173,3,155,21,2026-02-24
864,173,4,268,64,2026-03-12
865,173,5,261,42,2026-02-21
866,174,1,383,49,2026-02-13
867,174,2,211,21,2026-02-19
868,174,3,483,21,2026-03-05
869,174,4,403,36,2026-02-19
870,174,5,77,79,2026-03-03
871,175,1,197,41,2026-02-19
872,175,2,188,70,2026-03-09
873,175,3,293,58,2026-02-18
874,175,4,166,99,2026-02-12
875,175,5,42,26,2026-03-09
876,176,1,46,53,2026-02-13
877,176,2,425,93,2026-02-11
878,176,3,335,65,2026-02-14
879,176,4,205,59,2026-03-07
880,176,5,452,55,2026-02-26
881,177,1,289,85,2026-03-10
882,177,2,118,93,2026-02-22
883,177,3,241,85,2026-02-28
884,177,4,150,26,2026-02-24
885,177,5,241,93,2026-02-24
886,178,1,298,66,2026-02-15
887,178,2,79,66,2026-02-13
888,178,3,381,64,2026-02-21
889,178,4,2,46,2026-02-17
890,178,5,463,20,2026-03-04
891,179,1,202,93,2026-02-22
892,179,2,427,100,2026-03-06
893,179,3,401,100,2026-02-19
894,179,4,357,89,2026-02-16
895,179,5,100,92,2026-02-20
896,180,1,449,59,2026-03-11
897,180,2,271,68,2026-02-11
898,180,3,101,83,2026-02-26
899,180,4,78,83,2026-03-02
900,180,5,284,28,2026-03-06
901,181,1,290,75,2026-02-26
902,181,2,415,21,2026-02-19
903,181,3,402,38,2026-03-03
904,181,4,331,90,2026-02-25
905,181,5,256,38,2026-02-27
906,182,1,452,30,2026-02-23
907,182,2,270,68,2026-02-15
908,182,3,208,43,2026-03-12
909,182,4,241,66,2026-02-20
910,182,5,62,30,2026-02-25
911,183,1,474,99,2026-02-16
912,183,2,272,66,2026-03-05
913,183,3,230,59,2026-02-12
914,183,4,226,75,2026-03-07
915,183,5,391,71,2026-03-05
916,184,1,46,50,2026-03-06
917,184,2,500,97,2026-03-11
918,184,3,461,60,2026-02-14
919,184,4,301,28,2026-03-07
920,184,5,143,43,2026-03-04
921,185,1,474,75,2026-03-02
922,185,2,354,32,2026-03-03
923,185,3,10,68,2026-02-20
924,185,4,196,76,2026-02-27
925,185,5,460,37,2026-03-08
926,186,1,367,67,2026-03-11
927,186,2,365,61,2026-03-09
928,186,3,146,55,2026-02-21
929,186,4,453,24,2026-03-03
930,186,5,356,82,2026-02-16
931,187,1,394,76,2026-03-07
932,187,2,425,26,2026-03-10
933,187,3,431,81,2026-02-25
934,187,4,75,86,2026-02-18
935,187,5,366,22,2026-02-14
936,188,1,165,57,2026-02-25
937,188,2,293,27,2026-03-01
938,188,3,173,21,2026-03-05
939,188,4,452,57,2026-03-05
940,188,5,209,66,2026-02-13
941,189,1,125,50,2026-03-09
942,189,2,160,91,2026-03-05
943,189,3,496,96,2026-03-09
944,189,4,174,42,2026-02-26
945,189,5,349,31,2026-02-14
946,190,1,312,33,2026-02-16
947,190,2,268,42,2026-03-03
948,190,3,363,95,2026-03-02
949,190,4,358,51,2026-02-14
950,190,5,299,76,2026-03-12
951,191,1,211,51,2026-02-13
952,191,2,254,40,2026-02-25
953,191,3,149,63,2026-02-12
954,191,4,193,76,2026-03-11
955,191,5,346,73,2026-03-03
956,192,1,439,68,2026-03-07
957,192,2,345,43,2026-02-13
958,192,3,97,73,2026-02-13
959,192,4,229,34,2026-02-15
960,192,5,335,50,2026-03-09
961,193,1,213,47,2026-02-12
962,193,2,107,39,2026-02-11
963,193,3,424,61,2026-02-15
964,193,4,172,40,2026-02-23
965,193,5,312,67,2026-02-19
966,194,1,169,78,2026-02-18
967,194,2,57,80,2026-03-09
968,194,3,443,52,2026-02-19
969,194,4,70,26,2026-03-03
970,194,5,110,58,2026-03-12
971,195,1,200,28,2026-03-02
972,195,2,279,69,2026-02-23
973,195,3,9,46,2026-03-07
974,195,4,487,45,2026-03-06
975,195,5,335,79,2026-02-20
976,196,1,253,38,2026-02-20
977,196,2,61,20,2026-02-25
978,196,3,115,90,2026-02-18
979,196,4,181,47,2026-02-25
980,196,5,475,76,2026-02-28
981,197,1,394,92,2026-02-27
982,197,2,53,78,2026-03-12
983,197,3,97,69,2026-02-16
984,197,4,148,36,2026-02-17
985,197,5,272,93,2026-03-11
986,198,1,458,57,2026-02-17
987,198,2,379,49,2026-02-26
988,198,3,398,27,2026-03-07
989,198,4,352,45,2026-02-23
990,198,5,104,100,2026-02-26
991,199,1,90,82,2026-03-04
992,199,2,88,22,2026-02-24
993,199,3,418,46,2026-02-19
994,199,4,180,89,2026-02-12
995,199,5,173,55,2026-03-09
996,200,1,375,21,2026-02-15
997,200,2,398,66,2026-02-21
998,200,3,134,27,2026-02-13
999,200,4,372,26,2026-02-12
1000,200,5,304,33,2026-02-25
1001,201,1,399,85,2026-02-13
1002,201,2,134,56,2026-02-23
1003,201,3,487,50,2026-02-25
1004,201,4,484,77,2026-02-25
1005,201,5,219,39,2026-02-19
1006,202,1,251,42,2026-02-16
1007,202,2,373,65,2026-02-12
1008,202,3,291,35,2026-02-17
1009,202,4,181,21,2026-02-24
1010,202,5,327,35,2026-02-27
1011,203,1,65,21,2026-03-08
1012,203,2,132,83,2026-03-10
1013,203,3,52,86,2026-03-06
1014,203,4,138,75,2026-02-14
1015,203,5,164,64,2026-02-24
1016,204,1,252,48,2026-03-11
1017,204,2,210,70,2026-02-15
1018,204,3,200,75,2026-03-08
1019,204,4,62,55,2026-03-07
1020,204,5,312,24,2026-02-27
1021,205,1,44,98,2026-02-12
1022,205,2,375,70,2026-02-12
1023,205,3,116,35,2026-02-22
1024,205,4,275,77,2026-03-03
1025,205,5,230,65,2026-02-12
1026,206,1,221,86,2026-02-23
1027,206,2,324,69,2026-03-11
1028,206,3,293,39,2026-02-11
1029,206,4,338,53,2026-03-07
1030,206,5,110,51,2026-03-12
1031,207,1,444,33,2026-03-05
1032,207,2,115,87,2026-02-19
1033,207,3,217,56,2026-03-07
1034,207,4,347,21,2026-02-23
1035,207,5,237,32,2026-03-12
1036,208,1,153,95,2026-02-18
1037,208,2,208,42,2026-02-23
1038,208,3,500,46,2026-03-12
1039,208,4,445,78,2026-03-03
1040,208,5,150,43,2026-02-18
1041,209,1,60,88,2026-02-21
1042,209,2,359,55,2026-02-18
1043,209,3,374,47,2026-03-01
1044,209,4,472,69,2026-03-08
1045,209,5,90,57,2026-02-17
1046,210,1,308,73,2026-02-15
1047,210,2,454,47,2026-02-14
1048,210,3,398,57,2026-02-13
1049,210,4,282,92,2026-02-14
1050,210,5,48,27,2026-03-06
1051,211,1,6,41,2026-03-04
1052,211,2,468,30,2026-02-24
1053,211,3,24,96,2026-02-24
1054,211,4,241,96,2026-03-05
1055,211,5,80,82,2026-02-17
1056,212,1,107,60,2026-03-08
1057,212,2,154,64,2026-02-25
1058,212,3,131,96,2026-02-16
1059,212,4,323,45,2026-02-19
1060,212,5,285,57,2026-03-06
1061,213,1,430,62,2026-03-06
1062,213,2,70,73,2026-02-18
1063,213,3,294,76,2026-03-09
1064,213,4,136,96,2026-03-01
1065,213,5,246,87,2026-02-28
1066,214,1,204,23,2026-02-19
1067,214,2,85,55,2026-02-21
1068,214,3,203,47,2026-02-18
1069,214,4,425,43,2026-02-26
1070,214,5,322,37,2026-02-26
1071,215,1,337,95,2026-03-07
1072,215,2,360,60,2026-02-28
1073,215,3,454,28,2026-02-26
1074,215,4,236,27,2026-03-05
1075,215,5,154,20,2026-02-13
1076,216,1,435,61,2026-02-13
1077,216,2,208,66,2026-02-18
1078,216,3,130,71,2026-02-28
1079,216,4,430,35,2026-03-02
1080,216,5,110,64,2026-03-07
1081,217,1,311,89,2026-03-04
1082,217,2,103,82,2026-03-04
1083,217,3,162,79,2026-02-27
1084,217,4,30,68,2026-02-23
1085,217,5,454,41,2026-03-11
1086,218,1,453,77,2026-02-20
1087,218,2,301,34,2026-03-11
1088,218,3,341,39,2026-02-15
1089,218,4,142,64,2026-02-22
1090,218,5,306,46,2026-02-26
1091,219,1,19,84,2026-02-14
1092,219,2,326,73,2026-02-19
1093,219,3,53,26,2026-02-22
1094,219,4,332,52,2026-03-05
1095,219,5,308,79,2026-03-05
1096,220,1,423,43,2026-02-13
1097,220,2,251,73,2026-03-09
1098,220,3,57,61,2026-03-07
1099,220,4,269,69,2026-02-15
1100,220,5,302,28,2026-02-18
1101,221,1,328,94,2026-02-13
1102,221,2,354,60,2026-02-27
1103,221,3,253,98,2026-02-11
1104,221,4,252,92,2026-03-05
1105,221,5,300,48,2026-02-13
1106,222,1,486,62,2026-02-21
1107,222,2,101,97,2026-03-10
1108,222,3,461,33,2026-02-11
1109,222,4,277,62,2026-03-10
1110,222,5,493,50,2026-03-06
1111,223,1,437,62,2026-02-11
1112,223,2,368,32,2026-02-22
1113,223,3,224,94,2026-02-15
1114,223,4,455,94,2026-02-15
1115,223,5,0,77,2026-03-06
1116,224,1,136,100,2026-02-23
1117,224,2,407,70,2026-03-04
1118,224,3,147,21,2026-02-14
1119,224,4,67,90,2026-02-25
1120,224,5,370,88,2026-02-24
1121,225,1,141,56,2026-03-01
1122,225,2,169,58,2026-02-22
1123,225,3,425,86,2026-02-13
1124,225,4,480,30,2026-03-01
1125,225,5,300,37,2026-03-10
1126,226,1,139,28,2026-03-07
1127,226,2,158,55,2026-03-09
1128,226,3,44,20,2026-02-26
1129,226,4,248,42,2026-02-19
1130,226,5,66,100,2026-02-26
1131,227,1,255,36,2026-02-17
1132,227,2,322,99,2026-02-23
1133,227,3,486,20,2026-03-12
1134,227,4,244,78,2026-02-27
1135,227,5,13,97,2026-02-27
1136,228,1,399,81,2026-03-05
1137,228,2,284,94,2026-03-12
1138,228,3,133,56,2026-03-12
1139,228,4,307,41,2026-02-16
1140,228,5,156,92,2026-02-20
1141,229,1,249,90,2026-02-11
1142,229,2,367,28,2026-03-07
1143,229,3,73,95,2026-02-24
1144,229,4,143,55,2026-02-12
1145,229,5,123,55,2026-02-15
1146,230,1,57,73,2026-02-15
1147,230,2,471,76,2026-02-16
1148,230,3,462,41,2026-02-20
1149,230,4,114,91,2026-02-16
1150,230,5,35,59,2026-02-28
1151,231,1,406,59,2026-02-11
1152,231,2,240,30,2026-03-09
1153,231,3,209,42,2026-02-27
1154,231,4,61,22,2026-02-22
1155,231,5,50,53,2026-03-05
1156,232,1,356,91,2026-03-04
1157,232,2,192,66,2026-03-07
1158,232,3,157,86,2026-02-27
1159,232,4,136,43,2026-02-27
1160,232,5,472,46,2026-02-19
1161,233,1,71,58,2026-03-09
1162,233,2,304,92,2026-03-11
1163,233,3,177,92,2026-02-18
1164,233,4,374,62,2026-02-27
1165,233,5,261,46,2026-03-01
1166,234,1,68,29,2026-02-19
1167,234,2,269,82,2026-02-17
1168,234,3,159,49,2026-03-06
1169,234,4,411,54,2026-02-11
1170,234,5,244,80,2026-02-26
1171,235,1,439,88,2026-02-19
1172,235,2,111,28,2026-02-25
1173,235,3,201,31,2026-02-22
1174,235,4,208,56,2026-02-15
1175,235,5,175,24,2026-03-11
1176,236,1,34,94,2026-02-22
1177,236,2,457,86,2026-02-22
1178,236,3,88,63,2026-02-19
1179,236,4,301,89,2026-02-27
1180,236,5,389,72,2026-02-28
1181,237,1,326,60,2026-02-24
1182,237,2,102,39,2026-03-03
1183,237,3,130,45,2026-03-02
1184,237,4,495,29,2026-02-11
1185,237,5,490,57,2026-02-25
1186,238,1,343,35,2026-02-26
1187,238,2,348,87,2026-02-20
1188,238,3,202,36,2026-02-20
1189,238,4,421,53,2026-03-04
1190,238,5,62,85,2026-03-06
1191,239,1,342,94,2026-02-22
1192,239,2,34,66,2026-02-14
1193,239,3,440,94,2026-02-14
1194,239,4,38,94,2026-02-19
1195,239,5,289,65,2026-03-11
1196,240,1,331,90,2026-02-23
1197,240,2,489,44,2026-02-27
1198,240,3,332,35,2026-03-11
1199,240,4,345,56,2026-02-25
1200,240,5,237,35,2026-02-18
1201,241,1,74,45,2026-02-13
1202,241,2,6,47,2026-02-23
1203,241,3,450,65,2026-03-08
1204,241,4,242,27,2026-02-18
1205,241,5,252,35,2026-02-26
1206,242,1,157,32,2026-02-28
1207,242,2,129,45,2026-03-08
1208,242,3,352,67,2026-03-11
1209,242,4,367,53,2026-03-09
1210,242,5,427,66,2026-02-22
1211,243,1,170,20,2026-02-26
1212,243,2,500,47,2026-02-24
1213,243,3,459,91,2026-03-02
1214,243,4,300,72,2026-02-22
1215,243,5,220,26,2026-02-27
1216,244,1,81,77,2026-02-28
1217,244,2,203,40,2026-02-23
1218,244,3,94,59,2026-03-02
1219,244,4,428,43,2026-02-11
1220,244,5,158,30,2026-03-04
1221,245,1,273,61,2026-02-17
1222,245,2,304,24,2026-02-17
1223,245,3,455,61,2026-02-28
1224,245,4,368,73,2026-03-10
1225,245,5,337,70,2026-02-14
1226,246,1,432,37,2026-03-02
1227,246,2,350,55,2026-02-11
1228,246,3,197,32,2026-02-16
1229,246,4,42,20,2026-02-16
1230,246,5,395,93,2026-02-12
1231,247,1,125,81,2026-02-13
1232,247,2,491,30,2026-02-22
1233,247,3,12,39,2026-03-10
1234,247,4,294,97,2026-03-01
1235,247,5,347,28,2026-02-22
1236,248,1,414,23,2026-03-09
1237,248,2,187,40,2026-02-14
1238,248,3,166,80,2026-02-24
1239,248,4,295,77,2026-03-06
1240,248,5,335,91,2026-02-28
1241,249,1,457,87,2026-03-08
1242,249,2,273,61,2026-02-21
1243,249,3,460,76,2026-02-21
1244,249,4,375,34,2026-02-23
1245,249,5,497,33,2026-03-09
1246,250,1,487,93,2026-03-10
1247,250,2,58,69,2026-02-17
1248,250,3,19,69,2026-03-01
1249,250,4,481,70,2026-03-01
1250,250,5,342,75,2026-03-10
1251,251,1,464,68,2026-02-11
1252,251,2,355,27,2026-03-06
1253,251,3,481,43,2026-02-21
1254,251,4,140,74,2026-02-11
1255,251,5,13,70,2026-02-25
1256,252,1,214,85,2026-03-09
1257,252,2,195,35,2026-02-16
1258,252,3,45,21,2026-03-10
1259,252,4,184,77,2026-03-07
1260,252,5,469,30,2026-02-26
1261,253,1,350,36,2026-02-15
1262,253,2,68,84,2026-02-22
1263,253,3,129,60,2026-03-08
1264,253,4,78,93,2026-02-28
1265,253,5,36,63,2026-03-08
1266,254,1,102,68,2026-03-02
1267,254,2,320,60,2026-03-01
1268,254,3,239,40,2026-03-10
1269,254,4,371,29,2026-02-28
1270,254,5,97,44,2026-02-19
1271,255,1,399,38,2026-03-11
1272,255,2,302,90,2026-02-16
1273,255,3,201,26,2026-02-25
1274,255,4,214,41,2026-03-03
1275,255,5,285,51,2026-02-15
1276,256,1,67,72,2026-03-02
1277,256,2,489,49,2026-02-19
1278,256,3,35,29,2026-02-18
1279,256,4,50,60,2026-03-07
1280,256,5,416,99,2026-02-16
1281,257,1,95,34,2026-02-28
1282,257,2,166,42,2026-02-13
1283,257,3,466,90,2026-03-12
1284,257,4,460,99,2026-02-16
1285,257,5,500,27,2026-03-03
1286,258,1,489,94,2026-02-24
1287,258,2,296,82,2026-03-02
1288,258,3,418,77,2026-03-02
1289,258,4,446,31,2026-02-16
1290,258,5,297,54,2026-02-25
1291,259,1,76,32,2026-02-12
1292,259,2,465,90,2026-02-23
1293,259,3,125,43,2026-02-24
1294,259,4,380,93,2026-02-26
1295,259,5,464,23,2026-03-02
1296,260,1,177,49,2026-02-24
1297,260,2,367,97,2026-02-12
1298,260,3,280,53,2026-02-16
1299,260,4,89,44,2026-03-01
1300,260,5,220,73,2026-02-22
1301,261,1,488,92,2026-02-16
1302,261,2,70,99,2026-02-20
1303,261,3,196,62,2026-03-10
1304,261,4,314,30,2026-03-12
1305,261,5,7,62,2026-02-17
1306,262,1,188,74,2026-02-20
1307,262,2,136,75,2026-02-18
1308,262,3,385,61,2026-02-15
1309,262,4,278,27,2026-02-14
1310,262,5,360,95,2026-03-01
1311,263,1,203,65,2026-02-26
1312,263,2,215,41,2026-02-28
1313,263,3,458,65,2026-03-08
1314,263,4,364,38,2026-03-02
1315,263,5,479,67,2026-02-18
1316,264,1,260,93,2026-02-28
1317,264,2,172,67,2026-03-07
1318,264,3,148,56,2026-02-23
1319,264,4,37,25,2026-03-08
1320,264,5,360,62,2026-02-21
1321,265,1,350,23,2026-02-16
1322,265,2,368,75,2026-02-25
1323,265,3,386,96,2026-02-27
1324,265,4,59,66,2026-02-22
1325,265,5,376,80,2026-03-05
1326,266,1,112,61,2026-02-21
1327,266,2,116,60,2026-02-22
1328,266,3,455,87,2026-02-21
1329,266,4,104,28,2026-02-28
1330,266,5,281,27,2026-03-07
1331,267,1,250,25,2026-02-22
1332,267,2,489,63,2026-02-23
1333,267,3,211,38,2026-02-14
1334,267,4,183,83,2026-02-16
1335,267,5,105,100,2026-03-05
1336,268,1,333,94,2026-03-02
1337,268,2,377,71,2026-03-08
1338,268,3,378,24,2026-03-10
1339,268,4,495,98,2026-02-28
1340,268,5,423,68,2026-03-02
1341,269,1,304,89,2026-03-10
1342,269,2,218,99,2026-03-05
1343,269,3,120,54,2026-03-02
1344,269,4,265,68,2026-02-15
1345,269,5,155,99,2026-03-06
1346,270,1,251,59,2026-02-24
1347,270,2,150,24,2026-02-22
1348,270,3,39,85,2026-02-24
1349,270,4,341,71,2026-02-28
1350,270,5,217,48,2026-02-16
1351,271,1,377,23,2026-03-02
1352,271,2,11,20,2026-03-06
1353,271,3,129,62,2026-02-12
1354,271,4,38,76,2026-03-10
1355,271,5,483,23,2026-02-27
1356,272,1,67,95,2026-02-19
1357,272,2,417,56,2026-02-22
1358,272,3,462,68,2026-02-18
1359,272,4,61,71,2026-02-11
1360,272,5,455,67,2026-03-11
1361,273,1,475,49,2026-03-06
1362,273,2,44,89,2026-02-18
1363,273,3,288,100,2026-03-11
1364,273,4,305,57,2026-03-04
1365,273,5,98,64,2026-03-01
1366,274,1,266,71,2026-02-21
1367,274,2,285,80,2026-02-22
1368,274,3,394,82,2026-03-01
1369,274,4,395,30,2026-02-27
1370,274,5,68,36,2026-02-23
1371,275,1,213,48,2026-03-11
1372,275,2,135,40,2026-03-06
1373,275,3,382,43,2026-02-27
1374,275,4,7,74,2026-02-20
1375,275,5,451,40,2026-02-23
1376,276,1,132,82,2026-03-10
1377,276,2,237,51,2026-02-24
1378,276,3,158,82,2026-03-09
1379,276,4,174,98,2026-02-13
1380,276,5,387,93,2026-02-27
1381,277,1,64,31,2026-03-03
1382,277,2,496,70,2026-02-28
1383,277,3,396,66,2026-03-10
1384,277,4,276,85,2026-02-25
1385,277,5,469,20,2026-02-19
1386,278,1,238,52,2026-02-22
1387,278,2,34,58,2026-02-15
1388,278,3,217,20,2026-02-19
1389,278,4,408,84,2026-03-03
1390,278,5,357,56,2026-02-27
1391,279,1,346,71,2026-02-22
1392,279,2,34,38,2026-02-16
1393,279,3,477,36,2026-02-21
1394,279,4,372,78,2026-02-11
1395,279,5,109,76,2026-02-24
1396,280,1,480,85,2026-03-06
1397,280,2,132,58,2026-02-25
1398,280,3,16,74,2026-02-24
1399,280,4,461,52,2026-02-12
1400,280,5,268,59,2026-02-15
1401,281,1,428,75,2026-02-15
1402,281,2,260,99,2026-02-22
1403,281,3,398,33,2026-02-24
1404,281,4,151,92,2026-02-17
1405,281,5,447,52,2026-03-09
1406,282,1,388,43,2026-02-12
1407,282,2,279,85,2026-02-11
1408,282,3,401,65,2026-02-16
1409,282,4,33,79,2026-02-16
1410,282,5,248,29,2026-03-04
1411,283,1,350,21,2026-03-04
1412,283,2,232,24,2026-03-05
1413,283,3,243,85,2026-03-09
1414,283,4,101,27,2026-03-11
1415,283,5,365,96,2026-03-12
1416,284,1,247,99,2026-02-22
1417,284,2,246,22,2026-02-28
1418,284,3,219,38,2026-03-04
1419,284,4,27,26,2026-02-16
1420,284,5,493,34,2026-03-03
1421,285,1,278,87,2026-02-28
1422,285,2,493,80,2026-02-26
1423,285,3,242,49,2026-03-02
1424,285,4,215,36,2026-03-02
1425,285,5,384,58,2026-02-24
1426,286,1,163,61,2026-02-16
1427,286,2,196,66,2026-02-22
1428,286,3,417,86,2026-02-16
1429,286,4,445,97,2026-02-25
1430,286,5,204,38,2026-02-26
1431,287,1,440,57,2026-02-16
1432,287,2,21,78,2026-02-26
1433,287,3,276,89,2026-02-24
1434,287,4,331,63,2026-02-28
1435,287,5,422,77,2026-02-13
1436,288,1,17,28,2026-02-24
1437,288,2,320,74,2026-02-24
1438,288,3,277,95,2026-03-04
1439,288,4,16,61,2026-02-26
1440,288,5,179,91,2026-02-25
1441,289,1,469,54,2026-03-02
1442,289,2,191,30,2026-02-23
1443,289,3,269,79,2026-02-22
1444,289,4,293,73,2026-02-26
1445,289,5,496,20,2026-03-10
1446,290,1,216,82,2026-02-24
1447,290,2,250,64,2026-02-21
1448,290,3,377,25,2026-03-01
1449,290,4,132,72,2026-02-19
1450,290,5,445,44,2026-02-21
1451,291,1,97,31,2026-03-10
1452,291,2,244,55,2026-02-16
1453,291,3,89,74,2026-02-17
1454,291,4,438,30,2026-03-04
1455,291,5,71,95,2026-03-12
1456,292,1,3,49,2026-03-12
1457,292,2,398,65,2026-02-25
1458,292,3,433,87,2026-02-18
1459,292,4,174,31,2026-03-04
1460,292,5,240,78,2026-03-11
1461,293,1,349,73,2026-03-06
1462,293,2,24,54,2026-02-24
1463,293,3,390,42,2026-03-10
1464,293,4,198,37,2026-02-11
1465,293,5,17,96,2026-02-24
1466,294,1,156,72,2026-03-01
1467,294,2,106,87,2026-02-19
1468,294,3,141,52,2026-02-21
1469,294,4,421,34,2026-03-09
1470,294,5,334,43,2026-02-21
1471,295,1,243,70,2026-02-25
1472,295,2,416,79,2026-03-03
1473,295,3,164,32,2026-03-07
1474,295,4,447,60,2026-03-12
1475,295,5,377,71,2026-03-06
1476,296,1,57,33,2026-02-15
1477,296,2,69,59,2026-03-11
1478,296,3,468,50,2026-03-09
1479,296,4,39,46,2026-03-07
1480,296,5,311,26,2026-02-27
1481,297,1,306,94,2026-02-13
1482,297,2,304,75,2026-02-21
1483,297,3,358,76,2026-02-12
1484,297,4,292,92,2026-02-16
1485,297,5,73,77,2026-03-02
1486,298,1,69,85,2026-03-02
1487,298,2,425,99,2026-02-19
1488,298,3,22,44,2026-03-10
1489,298,4,17,80,2026-02-11
1490,298,5,270,79,2026-03-04
1491,299,1,300,65,2026-02-19
1492,299,2,328,74,2026-03-01
1493,299,3,367,58,2026-02-25
1494,299,4,313,62,2026-02-16
1495,299,5,221,59,2026-03-02
1496,300,1,439,32,2026-03-07
1497,300,2,422,72,2026-02-17
1498,300,3,412,27,2026-03-06
1499,300,4,475,97,2026-02-14
1500,300,5,12,99,2026-03-04
1501,301,1,404,96,2026-03-10
1502,301,2,309,87,2026-03-06
1503,301,3,73,94,2026-02-22
1504,301,4,90,43,2026-02-26
1505,301,5,97,64,2026-02-28
1506,302,1,207,77,2026-03-01
1507,302,2,323,52,2026-03-06
1508,302,3,128,60,2026-02-28
1509,302,4,124,52,2026-02-15
1510,302,5,339,92,2026-02-19
1511,303,1,494,41,2026-03-09
1512,303,2,76,25,2026-02-13
1513,303,3,214,44,2026-02-27
1514,303,4,350,76,2026-03-01
1515,303,5,412,83,2026-02-13
1516,304,1,19,66,2026-03-07
1517,304,2,261,78,2026-02-28
1518,304,3,204,61,2026-02-15
1519,304,4,125,92,2026-03-09
1520,304,5,251,48,2026-02-21
1521,305,1,402,38,2026-02-12
1522,305,2,304,47,2026-02-20
1523,305,3,87,59,2026-02-25
1524,305,4,118,65,2026-03-02
1525,305,5,380,30,2026-03-10
1526,306,1,17,64,2026-03-03
1527,306,2,171,39,2026-02-16
1528,306,3,229,63,2026-02-16
1529,306,4,400,21,2026-02-21
1530,306,5,376,94,2026-02-26
1531,307,1,164,45,2026-02-24
1532,307,2,286,83,2026-02-23
1533,307,3,483,95,2026-02-24
1534,307,4,135,73,2026-02-21
1535,307,5,75,27,2026-02-14
1536,308,1,193,95,2026-03-04
1537,308,2,470,95,2026-03-08
1538,308,3,484,55,2026-02-18
1539,308,4,431,89,2026-02-23
1540,308,5,383,83,2026-02-15
1541,309,1,70,29,2026-03-02
1542,309,2,357,29,2026-03-11
1543,309,3,315,90,2026-02-18
1544,309,4,115,75,2026-03-07
1545,309,5,207,100,2026-02-14
1546,310,1,46,82,2026-02-12
1547,310,2,82,64,2026-02-25
1548,310,3,275,34,2026-02-21
1549,310,4,196,76,2026-03-03
1550,310,5,420,89,2026-02-17
1551,311,1,327,77,2026-02-24
1552,311,2,434,91,2026-02-28
1553,311,3,233,26,2026-03-12
1554,311,4,28,25,2026-03-09
1555,311,5,282,51,2026-03-06
1556,312,1,137,61,2026-03-12
1557,312,2,382,50,2026-02-27
1558,312,3,274,45,2026-02-28
1559,312,4,42,96,2026-02-12
1560,312,5,78,23,2026-02-25
1561,313,1,254,69,2026-02-13
1562,313,2,233,55,2026-02-15
1563,313,3,355,61,2026-02-13
1564,313,4,479,54,2026-03-02
1565,313,5,467,100,2026-02-19
1566,314,1,305,62,2026-02-16
1567,314,2,222,73,2026-03-06
1568,314,3,356,45,2026-03-06
1569,314,4,194,80,2026-03-05
1570,314,5,42,84,2026-03-04
1571,315,1,9,34,2026-02-26
1572,315,2,45,74,2026-03-06
1573,315,3,142,51,2026-03-10
1574,315,4,229,24,2026-02-22
1575,315,5,197,24,2026-02-27
1576,316,1,226,44,2026-03-05
1577,316,2,280,49,2026-02-11
1578,316,3,86,69,2026-02-12
1579,316,4,446,97,2026-02-17
1580,316,5,395,90,2026-02-16
1581,317,1,305,52,2026-02-25
1582,317,2,312,47,2026-02-28
1583,317,3,354,62,2026-03-10
1584,317,4,227,42,2026-03-02
1585,317,5,67,89,2026-03-02
1586,318,1,467,99,2026-02-26
1587,318,2,105,97,2026-02-13
1588,318,3,241,58,2026-02-13
1589,318,4,442,71,2026-03-12
1590,318,5,336,69,2026-02-24
1591,319,1,4,86,2026-03-10
1592,319,2,458,70,2026-03-01
1593,319,3,130,22,2026-02-13
1594,319,4,165,25,2026-03-07
1595,319,5,433,97,2026-03-07
1596,320,1,228,44,2026-03-03
1597,320,2,391,96,2026-02-16
1598,320,3,131,44,2026-03-11
1599,320,4,219,40,2026-02-28
1600,320,5,436,75,2026-02-15
1601,321,1,186,45,2026-02-14
1602,321,2,338,72,2026-03-12
1603,321,3,457,88,2026-02-27
1604,321,4,422,98,2026-02-17
